mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN
2022-10,020,Total África,28040,Ciempozuelos,78,040
2022-10,030,Total América,28040,Ciempozuelos,74,040
2022-10,031,Total América del Norte,28040,Ciempozuelos,32,040
2022-10,033,Total Sudamérica,28040,Ciempozuelos,42,040
2022-10,107,Dinamarca,28040,Ciempozuelos,50,040
2022-10,110,Francia,28040,Ciempozuelos,112,040
2022-10,115,Italia,28040,Ciempozuelos,31,040
2022-10,121,Países Bajos,28040,Ciempozuelos,53,040
2022-10,122,Polonia,28040,Ciempozuelos,46,040
2022-10,123,Portugal,28040,Ciempozuelos,47,040
2022-10,125,Reino Unido,28040,Ciempozuelos,35,040
2022-10,126,Alemania,28040,Ciempozuelos,66,040
2022-10,228,Marruecos,28040,Ciempozuelos,68,040
2022-10,000,Total,28041,Cobeña,83,041
2022-10,010,Total Europa,28041,Cobeña,56,041
2022-10,011,Total Unión Europea,28041,Cobeña,43,041
2022-10,000,Total,28042,Colmenar del Arroyo,37,042
2022-10,000,Total,28043,Colmenar de Oreja,280,043
2022-10,010,Total Europa,28043,Colmenar de Oreja,223,043
2022-10,011,Total Unión Europea,28043,Colmenar de Oreja,191,043
2022-10,110,Francia,28043,Colmenar de Oreja,33,043
2022-10,121,Países Bajos,28043,Colmenar de Oreja,55,043
2022-10,000,Total,28044,Colmenarejo,258,044
2022-10,010,Total Europa,28044,Colmenarejo,215,044
2022-10,011,Total Unión Europea,28044,Colmenarejo,184,044
2022-10,110,Francia,28044,Colmenarejo,32,044
2022-10,121,Países Bajos,28044,Colmenarejo,74,044
2022-10,000,Total,28045,Colmenar Viejo,1625,045
2022-10,010,Total Europa,28045,Colmenar Viejo,1288,045
2022-10,011,Total Unión Europea,28045,Colmenar Viejo,1120,045
2022-10,020,Total África,28045,Colmenar Viejo,74,045
2022-10,030,Total América,28045,Colmenar Viejo,218,045
2022-10,031,Total América del Norte,28045,Colmenar Viejo,116,045
2022-10,033,Total Sudamérica,28045,Colmenar Viejo,93,045
2022-10,040,Total Asia,28045,Colmenar Viejo,42,045
2022-10,102,Austria,28045,Colmenar Viejo,59,045
2022-10,110,Francia,28045,Colmenar Viejo,304,045
2022-10,115,Italia,28045,Colmenar Viejo,54,045
2022-10,117,Luxemburgo,28045,Colmenar Viejo,53,045
2022-10,121,Países Bajos,28045,Colmenar Viejo,273,045
2022-10,122,Polonia,28045,Colmenar Viejo,32,045
2022-10,123,Portugal,28045,Colmenar Viejo,53,045
2022-10,125,Reino Unido,28045,Colmenar Viejo,117,045
2022-10,126,Alemania,28045,Colmenar Viejo,165,045
2022-10,132,Suiza,28045,Colmenar Viejo,35,045
2022-10,228,Marruecos,28045,Colmenar Viejo,67,045
2022-10,302,EE.UU.,28045,Colmenar Viejo,75,045
2022-10,343,Colombia,28045,Colmenar Viejo,55,045
2022-10,000,Total,28046,Collado Mediano,258,046
2022-10,010,Total Europa,28046,Collado Mediano,229,046
2022-10,011,Total Unión Europea,28046,Collado Mediano,191,046
2022-10,110,Francia,28046,Collado Mediano,33,046
2022-10,115,Italia,28046,Collado Mediano,38,046
2022-10,121,Países Bajos,28046,Collado Mediano,43,046
2022-10,126,Alemania,28046,Collado Mediano,38,046
2022-10,000,Total,28047,Collado Villalba,1848,047
2022-10,010,Total Europa,28047,Collado Villalba,1414,047
2022-10,011,Total Unión Europea,28047,Collado Villalba,1249,047
2022-10,020,Total África,28047,Collado Villalba,133,047
2022-10,030,Total América,28047,Collado Villalba,264,047
2022-10,031,Total América del Norte,28047,Collado Villalba,73,047
2022-10,033,Total Sudamérica,28047,Collado Villalba,172,047
2022-10,040,Total Asia,28047,Collado Villalba,36,047
2022-10,102,Austria,28047,Collado Villalba,67,047
2022-10,103,Bélgica,28047,Collado Villalba,31,047
2022-10,104,Bulgaria,28047,Collado Villalba,91,047
2022-10,110,Francia,28047,Collado Villalba,345,047
2022-10,115,Italia,28047,Collado Villalba,57,047
2022-10,117,Luxemburgo,28047,Collado Villalba,73,047
2022-10,121,Países Bajos,28047,Collado Villalba,279,047
2022-10,122,Polonia,28047,Collado Villalba,31,047
2022-10,123,Portugal,28047,Collado Villalba,68,047
2022-10,125,Reino Unido,28047,Collado Villalba,107,047
2022-10,126,Alemania,28047,Collado Villalba,132,047
2022-10,128,Rumania,28047,Collado Villalba,32,047
2022-10,132,Suiza,28047,Collado Villalba,51,047
2022-10,228,Marruecos,28047,Collado Villalba,127,047
2022-10,302,EE.UU.,28047,Collado Villalba,63,047
2022-10,343,Colombia,28047,Collado Villalba,118,047
2022-10,000,Total,28049,Coslada,2749,049
2022-10,010,Total Europa,28049,Coslada,2234,049
2022-10,011,Total Unión Europea,28049,Coslada,1980,049
2022-10,020,Total África,28049,Coslada,41,049
2022-10,030,Total América,28049,Coslada,398,049
2022-10,031,Total América del Norte,28049,Coslada,216,049
2022-10,033,Total Sudamérica,28049,Coslada,163,049
2022-10,040,Total Asia,28049,Coslada,73,049
2022-10,102,Austria,28049,Coslada,71,049
2022-10,103,Bélgica,28049,Coslada,67,049
2022-10,107,Dinamarca,28049,Coslada,41,049
2022-10,110,Francia,28049,Coslada,323,049
2022-10,115,Italia,28049,Coslada,172,049
2022-10,117,Luxemburgo,28049,Coslada,36,049
2022-10,121,Países Bajos,28049,Coslada,377,049
2022-10,122,Polonia,28049,Coslada,59,049
2022-10,123,Portugal,28049,Coslada,107,049
2022-10,125,Reino Unido,28049,Coslada,184,049
2022-10,126,Alemania,28049,Coslada,400,049
2022-10,128,Rumania,28049,Coslada,185,049
2022-10,131,Suecia,28049,Coslada,90,049
2022-10,132,Suiza,28049,Coslada,49,049
2022-10,302,EE.UU.,28049,Coslada,173,049
2022-10,343,Colombia,28049,Coslada,100,049
2022-10,000,Total,28050,Cubas de la Sagra,251,050
2022-10,010,Total Europa,28050,Cubas de la Sagra,202,050
2022-10,011,Total Unión Europea,28050,Cubas de la Sagra,174,050
2022-10,110,Francia,28050,Cubas de la Sagra,49,050
2022-10,121,Países Bajos,28050,Cubas de la Sagra,41,050
2022-10,126,Alemania,28050,Cubas de la Sagra,40,050
2022-10,000,Total,28052,Chinchón,248,052
2022-10,010,Total Europa,28052,Chinchón,197,052
2022-10,011,Total Unión Europea,28052,Chinchón,185,052
2022-10,030,Total América,28052,Chinchón,32,052
2022-10,110,Francia,28052,Chinchón,42,052
2022-10,121,Países Bajos,28052,Chinchón,71,052
2022-10,000,Total,28053,Daganzo de Arriba,335,053
2022-10,010,Total Europa,28053,Daganzo de Arriba,277,053
2022-10,011,Total Unión Europea,28053,Daganzo de Arriba,237,053
2022-10,030,Total América,28053,Daganzo de Arriba,34,053
2022-10,110,Francia,28053,Daganzo de Arriba,42,053
2022-10,121,Países Bajos,28053,Daganzo de Arriba,49,053
2022-10,123,Portugal,28053,Daganzo de Arriba,33,053
2022-10,126,Alemania,28053,Daganzo de Arriba,32,053
2022-10,000,Total,28054,"Escorial, El",812,054
2022-10,010,Total Europa,28054,"Escorial, El",644,054
2022-10,011,Total Unión Europea,28054,"Escorial, El",552,054
2022-10,030,Total América,28054,"Escorial, El",131,054
2022-10,031,Total América del Norte,28054,"Escorial, El",99,054
2022-10,102,Austria,28054,"Escorial, El",36,054
2022-10,110,Francia,28054,"Escorial, El",136,054
2022-10,115,Italia,28054,"Escorial, El",54,054
2022-10,121,Países Bajos,28054,"Escorial, El",143,054
2022-10,125,Reino Unido,28054,"Escorial, El",55,054
2022-10,126,Alemania,28054,"Escorial, El",80,054
2022-10,132,Suiza,28054,"Escorial, El",30,054
2022-10,302,EE.UU.,28054,"Escorial, El",77,054
2022-10,000,Total,28055,Estremera,151,055
2022-10,010,Total Europa,28055,Estremera,134,055
2022-10,011,Total Unión Europea,28055,Estremera,115,055
2022-10,000,Total,28057,Fresno de Torote,56,057
2022-10,010,Total Europa,28057,Fresno de Torote,44,057
2022-10,000,Total,28058,Fuenlabrada,4564,058
2022-10,010,Total Europa,28058,Fuenlabrada,3582,058
2022-10,011,Total Unión Europea,28058,Fuenlabrada,3181,058
2022-10,020,Total África,28058,Fuenlabrada,402,058
2022-10,030,Total América,28058,Fuenlabrada,391,058
2022-10,031,Total América del Norte,28058,Fuenlabrada,127,058
2022-10,033,Total Sudamérica,28058,Fuenlabrada,246,058
2022-10,040,Total Asia,28058,Fuenlabrada,186,058
2022-10,102,Austria,28058,Fuenlabrada,123,058
2022-10,103,Bélgica,28058,Fuenlabrada,65,058
2022-10,107,Dinamarca,28058,Fuenlabrada,111,058
2022-10,110,Francia,28058,Fuenlabrada,730,058
2022-10,115,Italia,28058,Fuenlabrada,216,058
2022-10,117,Luxemburgo,28058,Fuenlabrada,117,058
2022-10,121,Países Bajos,28058,Fuenlabrada,711,058
2022-10,122,Polonia,28058,Fuenlabrada,117,058
2022-10,123,Portugal,28058,Fuenlabrada,254,058
2022-10,125,Reino Unido,28058,Fuenlabrada,302,058
2022-10,126,Alemania,28058,Fuenlabrada,446,058
2022-10,128,Rumania,28058,Fuenlabrada,69,058
2022-10,131,Suecia,28058,Fuenlabrada,93,058
2022-10,132,Suiza,28058,Fuenlabrada,87,058
2022-10,220,Guinea ecuatorial,28058,Fuenlabrada,42,058
2022-10,228,Marruecos,28058,Fuenlabrada,265,058
2022-10,234,Nigeria,28058,Fuenlabrada,78,058
2022-10,302,EE.UU.,28058,Fuenlabrada,97,058
2022-10,343,Colombia,28058,Fuenlabrada,153,058
2022-10,344,Chile,28058,Fuenlabrada,31,058
2022-10,407,China,28058,Fuenlabrada,129,058
2022-10,000,Total,28059,Fuente el Saz de Jarama,45,059
2022-10,010,Total Europa,28059,Fuente el Saz de Jarama,30,059
2022-10,000,Total,28060,Fuentidueña de Tajo,200,060
2022-10,010,Total Europa,28060,Fuentidueña de Tajo,167,060
2022-10,011,Total Unión Europea,28060,Fuentidueña de Tajo,158,060
2022-10,110,Francia,28060,Fuentidueña de Tajo,35,060
2022-10,121,Países Bajos,28060,Fuentidueña de Tajo,43,060
2022-10,000,Total,28061,Galapagar,1300,061
2022-10,010,Total Europa,28061,Galapagar,1014,061
2022-10,011,Total Unión Europea,28061,Galapagar,898,061
2022-10,020,Total África,28061,Galapagar,97,061
2022-10,030,Total América,28061,Galapagar,162,061
2022-10,031,Total América del Norte,28061,Galapagar,47,061
2022-10,033,Total Sudamérica,28061,Galapagar,107,061
2022-10,102,Austria,28061,Galapagar,57,061
2022-10,110,Francia,28061,Galapagar,222,061
2022-10,115,Italia,28061,Galapagar,39,061
2022-10,117,Luxemburgo,28061,Galapagar,57,061
2022-10,121,Países Bajos,28061,Galapagar,251,061
2022-10,125,Reino Unido,28061,Galapagar,91,061
2022-10,126,Alemania,28061,Galapagar,132,061
2022-10,131,Suecia,28061,Galapagar,35,061
2022-10,228,Marruecos,28061,Galapagar,89,061
2022-10,343,Colombia,28061,Galapagar,57,061
2022-10,000,Total,28062,Garganta de los Montes,56,062
2022-10,010,Total Europa,28062,Garganta de los Montes,34,062
2022-10,000,Total,28065,Getafe,7876,065
2022-10,010,Total Europa,28065,Getafe,6256,065
2022-10,011,Total Unión Europea,28065,Getafe,5638,065
2022-10,020,Total África,28065,Getafe,271,065
2022-10,030,Total América,28065,Getafe,958,065
2022-10,031,Total América del Norte,28065,Getafe,401,065
2022-10,033,Total Sudamérica,28065,Getafe,530,065
2022-10,040,Total Asia,28065,Getafe,387,065
2022-10,102,Austria,28065,Getafe,221,065
2022-10,103,Bélgica,28065,Getafe,127,065
2022-10,104,Bulgaria,28065,Getafe,68,065
2022-10,107,Dinamarca,28065,Getafe,175,065
2022-10,109,Finlandia,28065,Getafe,32,065
2022-10,110,Francia,28065,Getafe,1270,065
2022-10,112,Hungria,28065,Getafe,39,065
2022-10,113,Irlanda,28065,Getafe,156,065
2022-10,115,Italia,28065,Getafe,332,065
2022-10,116,Liechtenstein,28065,Getafe,57,065
2022-10,117,Luxemburgo,28065,Getafe,116,065
2022-10,121,Países Bajos,28065,Getafe,1152,065
2022-10,122,Polonia,28065,Getafe,235,065
2022-10,123,Portugal,28065,Getafe,361,065
2022-10,125,Reino Unido,28065,Getafe,391,065
2022-10,126,Alemania,28065,Getafe,806,065
2022-10,128,Rumania,28065,Getafe,131,065
2022-10,131,Suecia,28065,Getafe,285,065
2022-10,132,Suiza,28065,Getafe,117,065
2022-10,136,Letonia,28065,Getafe,36,065
2022-10,142,Lituania,28065,Getafe,30,065
2022-10,228,Marruecos,28065,Getafe,238,065
2022-10,302,EE.UU.,28065,Getafe,283,065
2022-10,340,Argentina,28065,Getafe,46,065
2022-10,342,Brasil,28065,Getafe,50,065
2022-10,343,Colombia,28065,Getafe,279,065
2022-10,348,Peru,28065,Getafe,79,065
2022-10,351,Venezuela,28065,Getafe,31,065
2022-10,407,China,28065,Getafe,192,065
2022-10,410,India,28065,Getafe,41,065
2022-10,430,Republica de corea - corea del sur,28065,Getafe,54,065
2022-10,000,Total,28066,Griñón,240,066
2022-10,010,Total Europa,28066,Griñón,185,066
2022-10,011,Total Unión Europea,28066,Griñón,154,066
2022-10,020,Total África,28066,Griñón,33,066
2022-10,110,Francia,28066,Griñón,37,066
2022-10,121,Países Bajos,28066,Griñón,62,066
2022-10,000,Total,28067,Guadalix de la Sierra,205,067
2022-10,010,Total Europa,28067,Guadalix de la Sierra,179,067
2022-10,011,Total Unión Europea,28067,Guadalix de la Sierra,144,067
2022-10,000,Total,28068,Guadarrama,911,068
2022-10,010,Total Europa,28068,Guadarrama,798,068
2022-10,011,Total Unión Europea,28068,Guadarrama,716,068
2022-10,020,Total África,28068,Guadarrama,50,068
2022-10,030,Total América,28068,Guadarrama,46,068
2022-10,102,Austria,28068,Guadarrama,48,068
2022-10,110,Francia,28068,Guadarrama,127,068
2022-10,115,Italia,28068,Guadarrama,36,068
2022-10,121,Países Bajos,28068,Guadarrama,235,068
2022-10,123,Portugal,28068,Guadarrama,62,068
2022-10,125,Reino Unido,28068,Guadarrama,53,068
2022-10,126,Alemania,28068,Guadarrama,76,068
2022-10,131,Suecia,28068,Guadarrama,33,068
2022-10,228,Marruecos,28068,Guadarrama,48,068
2022-10,000,Total,28070,Horcajo de la Sierra-Aoslos,115,070
2022-10,010,Total Europa,28070,Horcajo de la Sierra-Aoslos,103,070
2022-10,011,Total Unión Europea,28070,Horcajo de la Sierra-Aoslos,97,070
2022-10,000,Total,28071,Horcajuelo de la Sierra,100,071
2022-10,010,Total Europa,28071,Horcajuelo de la Sierra,98,071
2022-10,011,Total Unión Europea,28071,Horcajuelo de la Sierra,88,071
2022-10,102,Austria,28071,Horcajuelo de la Sierra,31,071
2022-10,000,Total,28072,Hoyo de Manzanares,43,072
2022-10,010,Total Europa,28072,Hoyo de Manzanares,35,072
2022-10,011,Total Unión Europea,28072,Hoyo de Manzanares,34,072
2022-10,000,Total,28073,Humanes de Madrid,673,073
2022-10,010,Total Europa,28073,Humanes de Madrid,568,073
2022-10,011,Total Unión Europea,28073,Humanes de Madrid,509,073
2022-10,020,Total África,28073,Humanes de Madrid,54,073
2022-10,110,Francia,28073,Humanes de Madrid,144,073
2022-10,115,Italia,28073,Humanes de Madrid,31,073
2022-10,121,Países Bajos,28073,Humanes de Madrid,61,073
2022-10,123,Portugal,28073,Humanes de Madrid,140,073
2022-10,125,Reino Unido,28073,Humanes de Madrid,48,073
2022-10,126,Alemania,28073,Humanes de Madrid,60,073
2022-10,228,Marruecos,28073,Humanes de Madrid,46,073
2022-10,000,Total,28074,Leganés,4794,074
2022-10,010,Total Europa,28074,Leganés,3857,074
2022-10,011,Total Unión Europea,28074,Leganés,3448,074
2022-10,020,Total África,28074,Leganés,288,074
2022-10,030,Total América,28074,Leganés,517,074
2022-10,031,Total América del Norte,28074,Leganés,173,074
2022-10,033,Total Sudamérica,28074,Leganés,321,074
2022-10,040,Total Asia,28074,Leganés,128,074
2022-10,102,Austria,28074,Leganés,159,074
2022-10,103,Bélgica,28074,Leganés,43,074
2022-10,104,Bulgaria,28074,Leganés,30,074
2022-10,107,Dinamarca,28074,Leganés,94,074
2022-10,110,Francia,28074,Leganés,876,074
2022-10,113,Irlanda,28074,Leganés,104,074
2022-10,115,Italia,28074,Leganés,224,074
2022-10,116,Liechtenstein,28074,Leganés,33,074
2022-10,117,Luxemburgo,28074,Leganés,111,074
2022-10,121,Países Bajos,28074,Leganés,793,074
2022-10,122,Polonia,28074,Leganés,120,074
2022-10,123,Portugal,28074,Leganés,167,074
2022-10,125,Reino Unido,28074,Leganés,293,074
2022-10,126,Alemania,28074,Leganés,491,074
2022-10,128,Rumania,28074,Leganés,90,074
2022-10,131,Suecia,28074,Leganés,123,074
2022-10,132,Suiza,28074,Leganés,73,074
2022-10,228,Marruecos,28074,Leganés,213,074
2022-10,302,EE.UU.,28074,Leganés,135,074
2022-10,343,Colombia,28074,Leganés,230,074
2022-10,407,China,28074,Leganés,51,074
2022-10,000,Total,28075,Loeches,512,075
2022-10,010,Total Europa,28075,Loeches,441,075
2022-10,011,Total Unión Europea,28075,Loeches,396,075
2022-10,030,Total América,28075,Loeches,46,075
2022-10,102,Austria,28075,Loeches,64,075
2022-10,110,Francia,28075,Loeches,106,075
2022-10,121,Países Bajos,28075,Loeches,61,075
2022-10,125,Reino Unido,28075,Loeches,30,075
2022-10,126,Alemania,28075,Loeches,36,075
2022-10,000,Total,28079,Madrid,536369,079
2022-10,010,Total Europa,28079,Madrid,328456,079
2022-10,011,Total Unión Europea,28079,Madrid,259621,079
2022-10,020,Total África,28079,Madrid,9197,079
2022-10,030,Total América,28079,Madrid,171465,079
2022-10,031,Total América del Norte,28079,Madrid,99662,079
2022-10,032,Total Centroamérica y Caribe,28079,Madrid,6654,079
2022-10,033,Total Sudamérica,28079,Madrid,65149,079
2022-10,040,Total Asia,28079,Madrid,25541,079
2022-10,050,Total Oceanía,28079,Madrid,1710,079
2022-10,101,Albania,28079,Madrid,380,079
2022-10,102,Austria,28079,Madrid,9927,079
2022-10,103,Bélgica,28079,Madrid,10078,079
2022-10,104,Bulgaria,28079,Madrid,1479,079
2022-10,106,Chipre,28079,Madrid,281,079
2022-10,107,Dinamarca,28079,Madrid,5437,079
2022-10,109,Finlandia,28079,Madrid,2675,079
2022-10,110,Francia,28079,Madrid,70808,079
2022-10,111,Grecia,28079,Madrid,2212,079
2022-10,112,Hungria,28079,Madrid,2028,079
2022-10,113,Irlanda,28079,Madrid,7657,079
2022-10,114,Islandia,28079,Madrid,347,079
2022-10,115,Italia,28079,Madrid,35906,079
2022-10,116,Liechtenstein,28079,Madrid,713,079
2022-10,117,Luxemburgo,28079,Madrid,2915,079
2022-10,118,Malta,28079,Madrid,1240,079
2022-10,120,Noruega,28079,Madrid,3021,079
2022-10,121,Países Bajos,28079,Madrid,29433,079
2022-10,122,Polonia,28079,Madrid,8947,079
2022-10,123,Portugal,28079,Madrid,18308,079
2022-10,124,Andorra,28079,Madrid,539,079
2022-10,125,Reino Unido,28079,Madrid,44638,079
2022-10,126,Alemania,28079,Madrid,34384,079
2022-10,128,Rumania,28079,Madrid,3853,079
2022-10,131,Suecia,28079,Madrid,6150,079
2022-10,132,Suiza,28079,Madrid,16203,079
2022-10,136,Letonia,28079,Madrid,521,079
2022-10,137,Moldavia / moldava,28079,Madrid,141,079
2022-10,138,Bielorrusia / belarus,28079,Madrid,130,079
2022-10,139,Georgia,28079,Madrid,551,079
2022-10,141,Estonia,28079,Madrid,848,079
2022-10,142,Lituania,28079,Madrid,799,079
2022-10,143,República Checa,28079,Madrid,1465,079
2022-10,144,Eslovaquia,28079,Madrid,553,079
2022-10,145,Bosnia-herzegovina,28079,Madrid,33,079
2022-10,146,Croacia,28079,Madrid,1163,079
2022-10,147,Eslovenia,28079,Madrid,554,079
2022-10,148,Armenia,28079,Madrid,166,079
2022-10,154,Rusia,28079,Madrid,969,079
2022-10,156,Macedonia,28079,Madrid,136,079
2022-10,157,Serbia,28079,Madrid,519,079
2022-10,158,Montenegro,28079,Madrid,89,079
2022-10,174,Gibraltar,28079,Madrid,257,079
2022-10,201,Burkina faso,28079,Madrid,30,079
2022-10,202,Angola,28079,Madrid,64,079
2022-10,203,Argelia,28079,Madrid,447,079
2022-10,208,Camerun,28079,Madrid,48,079
2022-10,211,Costa de marfil,28079,Madrid,45,079
2022-10,213,Egipto,28079,Madrid,847,079
2022-10,217,Ghana,28079,Madrid,159,079
2022-10,220,Guinea ecuatorial,28079,Madrid,265,079
2022-10,221,Kenia,28079,Madrid,134,079
2022-10,224,Libia,28079,Madrid,120,079
2022-10,227,Mali,28079,Madrid,68,079
2022-10,228,Marruecos,28079,Madrid,4715,079
2022-10,229,Republica de mauricio,28079,Madrid,32,079
2022-10,230,Mauritania,28079,Madrid,149,079
2022-10,231,Mozambique,28079,Madrid,50,079
2022-10,234,Nigeria,28079,Madrid,184,079
2022-10,236,Sudafrica,28079,Madrid,512,079
2022-10,239,Senegal,28079,Madrid,599,079
2022-10,243,Sudan,28079,Madrid,51,079
2022-10,245,Tanzania,28079,Madrid,30,079
2022-10,248,Túnez,28079,Madrid,546,079
2022-10,301,Canada,28079,Madrid,4945,079
2022-10,302,EE.UU.,28079,Madrid,73305,079
2022-10,303,Mexico,28079,Madrid,21412,079
2022-10,314,Costa rica,28079,Madrid,977,079
2022-10,315,Cuba,28079,Madrid,67,079
2022-10,317,El salvador,28079,Madrid,339,079
2022-10,319,Guatemala,28079,Madrid,977,079
2022-10,321,Honduras,28079,Madrid,970,079
2022-10,322,Jamaica,28079,Madrid,40,079
2022-10,323,Nicaragua,28079,Madrid,419,079
2022-10,324,Panama,28079,Madrid,988,079
2022-10,326,Republica dominicana,28079,Madrid,1859,079
2022-10,340,Argentina,28079,Madrid,15168,079
