id,intensidad,ocupacion,carga,vmed,tipo_elem_estacion,distrito,id_punto,cod_cent,nombre,Long,Lat
3906,139,0.0,9,0.0,URB,11.0,10950,85054,MANUEL FDEZ. CABALLERO S-N(VICENTE PARRA-PSO. QUINCE MAYO),-3.71881531188425,40.3974689632931
4123,75,4.0,7,0.0,URB,8.0,9887,93022,Camino Ganapanes S-N (La baneza-Monforte de Lemos),-3.71596302632576,40.4760948891756
4632,60,2.0,7,0.0,M30,12.0,6823,PM41453,PM41453,-3.71773566974485,40.3845901213299
4043,214,1.0,10,0.0,URB,2.0,3444,90012, Po MELANCOLICOS S-N(Po IMPERIAL-RONDA DE SEGOVIA),-3.71861771510636,40.410021613015
4114,677,4.0,19,0.0,URB,9.0,4728,93011,Sinesio Delgado E-O(Gta.Piedrafita Cebreros-Antonio Machado),-3.71836095876771,40.4660232304072
4126,208,0.0,12,0.0,URB,8.0,4737,93025,(TACTICO)Chantada E-O(Cno. Ganapanes - Candido Mateos),-3.71743522789018,40.4731605113363
3857,56,1.0,4,0.0,URB,11.0,5277,85003,ENTRADA A CRUCE DESDE TÚNEL CALLE 30 N-S (A 100M LINEA PARADA),-3.71686140554405,40.398777282471
1029,120,1.0,0,52.0,URB,17.0,7000,27300,(MICRO)PSO. FERROVIARIOS Ø3 (GIRO SENTIDO ALBERTO PALACIOS),-3.71782680757819,40.3431094298635
4124,280,3.0,20,0.0,URB,8.0,9886,93023,Camino Ganapanes N-S (Ramon Castroviejo-Morforte de Lemos),-3.71637317866411,40.477975355713
4168,208,3.0,25,0.0,URB,17.0,5390,94027,BASCUÑUELOS O-E (SAN MAMES - VALLE TOBALINA),-3.71613702819622,40.3376566139852
4074,94,45.0,39,0.0,URB,2.0,10065,90046,(TACTICO) JEMENUNO O-E(Po MELANCOLICOS-Po IMPERIAL),-3.71761066796568,40.4082558065869
4134,72,0.0,1,0.0,URB,8.0,9910,93033,Isla Malaita N-S (Joaquin Lorenzo-Valle de Mena),-3.7225128940807,40.4726238307023
3859,77,3.0,7,0.0,URB,11.0,5279,85005,CALLE 30 N-S (ENTRADA A CRUCE  A 110 M LINEA PARADA),-3.71667418669006,40.398847101566
3907,26,1.0,8,0.0,URB,11.0,10949,85055,PSO. QUINCE MAYO O-E(ANTONIO VICO-MANUEL FDEZ. CABALLERO),-3.71936063008307,40.3981883258334
4136,458,25.0,21,0.0,URB,8.0,9899,93035,Valle de Mena E-O(Lateral)(Cno. Ganapanes-Buitrago de Lozoya),-3.71616317789829,40.4703014022659
3901,133,1.0,11,0.0,URB,11.0,10963,85049,GRAL. RICARDOS E-O(GTA. MARQUES VADILLO-PSO. QUINCE MAYO),-3.71653103736312,40.3974203129366
1018,0,0.0,0,0.0,URB,17.0,4846,27029,DOMINGO PÁRRAGA Ø13 S-N(DOMINGO PARRAGA-PSO. FERROVIARIOS),-3.71780847967965,40.3423080389425
3911,423,3.0,18,0.0,URB,11.0,10956,85059,JACINTO VERDAGUER O-E(LOLA MEMBRIVES-ANTONIO LEYVA),-3.71596674119795,40.3958725260207
4058,45,0.0,12,0.0,URB,2.0,10650,90027,Po PONTONES E-O (PL. FCO. MORANO - CALLE NUEVA),-3.71670857499859,40.4044362944188
4127,42,3.0,6,0.0,URB,8.0,4738,93026,(TACTICO)Chantada O-E(Cesar Marique-Candido Mateos),-3.71812020932905,40.4732165957171
3865,249,2.0,10,0.0,URB,11.0,5285,85011,QUINCE DE MAYO  N-S (STA SATURNINA-GRAL RICARDOS),-3.71787203901815,40.3976251728242
1030,0,0.0,0,0.0,URB,17.0,4843,27400,(TACTICO)PSO. FERROVIARIOS ANTES GR-10 S-N (SAN AURELIANO-ALBERTO PALACIOS),-3.71763208520195,40.3429365224432
4054,239,1.0,9,0.0,URB,2.0,9970,90023,Po IMPERIAL N-S (JEMENUNO -GIL IMON),-3.71723084831589,40.4078179384752
1017,0,0.0,0,0.0,URB,17.0,4845,27028,ALBERTO PALACIOS Ø124 E-O (TORDEGRILLOS-PSO. FERROVIARIOS),-3.71697486171503,40.3432598554331
4555,60,2.0,7,0.0,M30,8.0,3560,PM22851,,-3.71594575719683,40.4791777624067
4108,116,1.0,7,0.0,URB,8.0,4722,93005,Cesar Manrique N-S(Joaquin Lorenzo-Valle de Mena),-3.72026667884086,40.47210970757
4037,285,1.0,11,0.0,URB,2.0,4690,90005,Po PONTONES E-O(PARADINAS-Po MELANCOLICOS),-3.71948254303958,40.4041537947051
4033,369,9.0,30,0.0,URB,2.0,3417,90001,Po IMPERIAL N-S(GIL IMON--PL. FCO. MORANO),-3.71642069568208,40.4054727630018
4264,464,3.0,12,0.0,URB,7.0,5774,97024,Av.Moncloa O-E  - La Granja - Del Valle,-3.71644564638714,40.4463601674763
3860,628,7.0,14,0.0,URB,11.0,5280,85006,GRAL RICARDOS  O-E (MANUEL CARMONA-QUINCE DE MAYO),-3.71784353431492,40.3966300078396
3861,260,4.0,11,0.0,URB,11.0,5281,85007,GRAL RICARDOS E-O(MANUEL CARMONA-SALLABERRY),-3.71967919778015,40.3956805558071
4112,972,4.0,23,0.0,URB,9.0,4726,93009,(TACTICO)Valderodrigo E-O(Valle de Mena-Antonio Machado),-3.71906356502818,40.4698585701559
4158,0,0.0,0,0.0,URB,17.0,5398,94017,DOMINGO PARRAGA O-E(PSO. FERROVIARIOS-TRAV. LEGANES),-3.71587928011571,40.3421444912394
4036,639,5.0,33,0.0,URB,2.0,4689,90004,Po PONTONES O-E(CALLE NUEVA-PL. FCO. MORANO),-3.71725241844065,40.4043198994829
4059,767,1.0,14,0.0,URB,2.0,10682,90028,Po MELANCOLICOS(ALEJANDRO DUMAS-SAN EPIFANIO),-3.71752584324656,40.4014217800838
4581,309,2.0,9,0.0,M30,11.0,6779,PM31452,PM31452,-3.7203050010883,40.3699972866387
4631,161,8.0,19,0.0,M30,12.0,6793,PM41452,PM41452,-3.72013920405332,40.3699225901793
4040,197,3.0,17,0.0,URB,1.0,4693,90008,RONDA DE SEGOVIA N-S(ALGECIRAS-SEGOVIA),-3.71789971387635,40.4118737313215
