id_inf,grupo,tipo,nombre,CODMUN,DIRECCION,info,CMUN,CDIS,dist_aeropuerto,dist_intercambiador,dist_cercanias,dist_hospital,dist_universidad,dist_gob,dist_embajada,dist_ccomercial,X,Y
354,Salud,Centros de Salud,Centro de Salud Alcalá de Guadaira,079,CalleAlcalá de Guadaira4,CODZBS: 010404,079,13,10.18602885359756,1.914951137567484,1.2713486126036486,2.6847485951095496,1.3593034343186603,0.906341508132516,3.755707311555627,2.0752924057570943,-3.657183021077753,40.38963829576935
355,Salud,Centros de Salud,Centro de Salud Almendrales,079,CalleVisitación5,CODZBS: 110502,079,12,6.345259929743648,1.153144978232422,0.44637112304832854,0.7555677802956753,1.7142806435237583,3.7416072729564234,2.360061020186422,0.1648810149988348,-3.701575992199012,40.382584621715
356,Salud,Centros de Salud,Centro de Salud Andrés Mellado,079,CalleAndrés Mellado37,CODZBS: 070203,079,07,8.760033669721713,0.4238834056922207,1.485513518069999,0.5872709582529627,6.59901974862035,4.683492754411049,6.2355492082217125,3.662592049335057,-3.7145175441435816,40.434415538133955
357,Salud,Centros de Salud,Centro de Salud Angela Uriarte,079,CalleCandilejas66,CODZBS: 010405,079,13,9.466042570879996,1.912214822020815,0.33444255263300277,3.0320660356466944,2.225368090988401,1.9612473605277445,4.8300139874224435,1.571339887644288,-3.6640727639074178,40.382148406680784
358,Salud,Centros de Salud,Centro de Salud Aquitania,079,CalleAquitania22,CODZBS: 040201,079,20,6.0082044013547655,0.47324836610551846,2.6719810887614877,3.0452256691136323,3.274510125516332,2.553041808506467,6.0195941431063495,1.4154664453058343,-3.617612984417721,40.41872152725884
359,Salud,Centros de Salud,Centro de Salud Argüelles,079,CalleQuintana11,CODZBS: 060303,079,09,8.030533986645743,0.7938417995584836,0.7156431656545721,0.9568083526749191,5.194695784917738,0.14851545670578717,2.642490208239464,0.8783975723618754,-3.71726511093621,40.42780392380313
360,Salud,Centros de Salud,Centro de Salud Arroyo de la Medialegua,079,CalleArroyo de la Media Legua35,CODZBS: 010202,079,14,8.796385180419104,1.4698396930390307,2.677166938018784,1.4092481251095974,6.972158481616305,2.2694798768262965,18.91103009343856,5.165568239050646,-3.6544893836429586,40.41200510526865
361,Salud,Centros de Salud,Centro de Salud Artilleros,079,PaseoArtilleros31,CODZBS: 010204,079,19,6.806288087885206,1.8082053596871803,1.186187473882789,2.271482952447335,16.397095864030035,2.203651686321201,20.356622965083577,0.34941036211928633,-3.608701933589526,40.40566057863427
362,Salud,Centros de Salud,Centro de Salud Avda. de Aragón,079,CalleAlcalá425,CODZBS: 040104,079,15,6.0222663843436095,0.07316860202548553,4.745461820892402,0.3109451977208579,11.633574162236147,1.7001410400938626,7.206507441919671,3.1391199158883896,-3.637164909084518,40.43836325404965
363,Salud,Centros de Salud,Centro de Salud Barajas,079,AvenidaLogroño319,CODZBS: 040306,079,21,1.5336668733035412,0.8725871144423386,2.3609712863088466,4.500097141026738,10.025411113252757,1.3761466395337476,7.905754775858532,2.816647888561652,-3.581929336445968,40.471654527889505
364,Salud,Centros de Salud,Centro de Salud Barrio del Pilar,079,CalleFinisterre18,CODZBS: 050404,079,08,11.161855107832254,1.6009910652002557,1.29908211465085,0.5600461377613335,7.208592290031187,1.2449402477709106,21.28844304620318,0.5282304725441893,-3.701881637413544,40.47777209770818
365,Salud,Centros de Salud,Centro de Salud Baviera,079,CallePintor Moreno Carbonero9,CODZBS: 020203,079,04,8.454049586728672,0.7499143358012379,2.214216285903701,0.5675844298212321,23.50167383886175,0.1474466383112319,28.93505402685968,10.71712446504476,-3.6679830822888415,40.43904270593636
366,Salud,Centros de Salud,Centro de Salud Benita de Avila,079,CalleBenita de Avila26,CODZBS: 040303,079,16,6.650445237976784,2.825153563731393,2.445714994053703,1.034102693435977,23.50167383886175,0.1474466383112319,28.93505402685968,10.71712446504476,-3.650343726491655,40.464938501972846
367,Salud,Centros de Salud,Centro de Salud Buenos Aires,079,CallePio Felipe26,CODZBS: 010409,079,13,10.075762244090184,1.7010484493362985,1.8446746990650675,2.5750679161627827,6.110538128968781,3.5891018054162163,13.355302516535907,0.982026616740085,-3.6535858789450577,40.39414521315938
368,Salud,Centros de Salud,Centro de Salud Bustarviejo,079,CalleBustarviejo5,CODZBS: 050303,079,06,10.446490758046956,0.7670905146281314,1.503055852268915,1.4304791305170717,5.805753037630827,3.9408977293748504,12.994012773679891,0.9397497482678492,-3.6954338534212705,40.46229763978008
369,Salud,Centros de Salud,Centro de Salud Cáceres,079,CalleCáceres4,CODZBS: 110205,079,02,7.447529955917427,0.7880941377027451,0.26701611228016703,1.7378159462288334,8.089227826025425,0.47990231624904145,16.452677464691984,0.8188366189747123,-3.6950376705251817,40.39864225867374
370,Salud,Centros de Salud,Centro de Salud Campamento,079,CalleMirueña5,CODZBS: 070305,079,10,2.6905903998024687,0.6705426135134116,1.4302016984033492,0.9047573634211512,0.2968231750290203,1.277412097378372,1.247890957389522,1.459178267687321,-3.781582896486127,40.39399052865611
371,Salud,Centros de Salud,Centro de Salud Campo de la Paloma,079,CalleVillalobos14,CODZBS: 010411,079,13,10.79757194814314,2.335916934906202,0.971943522781676,2.4236317470085194,8.281273546962202,1.5824356527834544,8.840706721839577,0.3069955353525639,-3.64787321005924,40.3820691268352
372,Salud,Centros de Salud,Centro de Salud Canal de Panamá,079,CalleVerdaguer y García56,CODZBS: 040106,079,15,7.149718726038276,1.294874493250552,3.392934216778235,0.9654347641470526,9.146399493633574,1.4017593739742071,9.110466317170983,0.4648127604211349,-3.65273225190884,40.441168300516345
373,Salud,Centros de Salud,Centro de Salud Canillejas,079,CalleBoltaña5,CODZBS: 040204,079,20,3.99243764099784,0.6768900510665323,4.2035443686348,0.9643181114034498,8.314422051915797,0.48044408642515607,8.312742614503534,0.6032843963098444,-3.614356810324697,40.44431555657796
374,Salud,Centros de Salud,Centro de Salud Carabanchel Alto,079,Avenidade Carabanchel Alto150,CODZBS: NA,079,11,2.001181475151996,2.735213379023268,2.359676866159219,1.787671122119541,12.485104984435456,0.2186071189447863,29.84009409013705,14.884339431606266,-3.7540743061766446,40.36165039685124
375,Salud,Centros de Salud,Centro de Salud Caramuel,079,CalleFuenteovejuna17,CODZBS: 070301,079,10,5.854510303231919,1.4785769049526327,1.5664306264050618,1.1910669067955535,5.147968463465582,2.1198182245751425,3.093995130183908,1.5142261464949047,-3.7280278631196753,40.409169032871425
376,Salud,Centros de Salud,Centro de Salud Casa de Campo,079,CalleRibera del Manzanares113,CODZBS: 060302,079,09,7.346586008648877,1.274145554126663,1.2555708521018558,0.6420167828903144,5.147968463465582,2.1198182245751425,3.093995130183908,1.5142261464949047,-3.731596039225206,40.4276796180896
377,Salud,Centros de Salud,Centro de Salud Castelló,079,CalleCastelló63,CODZBS: 020204,079,04,9.89633735625293,0.691382917663128,1.0041322255054632,0.4023635812150838,5.147968463465582,2.1198182245751425,3.093995130183908,1.5142261464949047,-3.6813764117126033,40.42864263776964
378,Salud,Centros de Salud,Centro de Salud Cea Bermúdez,079,CalleCea Bermúdez10,CODZBS: 070204,079,07,9.53587229991226,0.9125857228659452,1.5259214238141627,0.8158198692546299,5.410863624200442,1.5485091398391777,3.2987434655655035,1.5232987307896977,-3.7071372990445095,40.43894740485023
379,Salud,Centros de Salud,Centro de Salud Cebreros,079,CalleCebreros74,CODZBS: 070304,079,10,4.522433353379307,2.4305188894861947,0.8293221246272218,0.6115599026704333,15.024177411131776,0.2116663370105369,4.849597444476515,5.788652791604035,-3.748449925209702,40.40575934632662
380,Salud,Centros de Salud,Centro de Salud Cerro Almodovar,079,CalleFuentespina2,CODZBS: 010413,079,18,9.25963751023716,3.5218933934453664,0.8441816077715183,1.318087950487892,8.629056799837214,3.3414047657710895,9.602824744263176,1.038857941018134,-3.603750777588232,40.38043400775773
381,Salud,Centros de Salud,Centro de Salud Ciudad de los Periodistas,079,CalleValencia de don Juan1,CODZBS: 050403,079,08,11.781719978829942,2.5036139737478855,1.1338849569963003,0.7213681519633516,9.876511706294982,2.0932355525186237,11.13083877245854,2.174771575050422,-3.70742990090376,40.484837317255355
382,Salud,Centros de Salud,Centro de Salud Ciudad Jardín,079,CallePantoja3,CODZBS: 020301,079,05,8.454166501703547,1.1666675068662196,1.8381324103744356,0.8222555637993446,9.667504209429833,2.3094324644211484,10.95371420370359,1.978395250944751,-3.6704802215593584,40.44731897916497
383,Salud,Centros de Salud,Centro de Salud Comillas,079,CalleEduardo Marquina33,CODZBS: 110406,079,11,6.004828402564956,0.9533144287235265,1.1454967248737036,1.891079728518935,6.44760132878025,1.0491897244250072,19.598579973440337,9.010689739879048,-3.709995948533441,40.39235313472764
384,Salud,Centros de Salud,Centro de Salud Daroca,079,AvenidaDaroca4,CODZBS: 040101,079,15,7.998130771182287,1.6931238585278423,2.888532521646672,1.2627882503760754,12.609677290092757,6.147927531338784,16.53833905893428,8.975849520157812,-3.658266845957168,40.430749509825446
385,Salud,Centros de Salud,Centro de Salud Delicias,079,CalleDelicias5,CODZBS: 110204,079,02,7.728872021712163,0.6396619842352806,0.439373694557363,1.473731025756634,33.53580265015165,0.9889872382745424,47.96156422813854,35.95770402321214,-3.6951196115484457,40.40431747937834
386,Salud,Centros de Salud,Centro de Salud Dr. Cirajas,079,CalleDoctor Cirajas20,CODZBS: 040102,079,15,6.151082684384684,0.3125274595946021,4.759723038386549,0.5878558972381601,6.004587999538055,1.3428258665851225,2.1862592372270018,0.6411894381704966,-3.637019034179395,40.43540008668606
387,Salud,Centros de Salud,Centro de Salud El Espinillo,079,AvenidaOrovilla53,CODZBS: 110308,079,17,7.361435063157771,0.7536532463036361,0.7881533493666525,2.114090851233827,4.919142495283896,0.3974894906790665,1.1298500030409602,0.9067462987697908,-3.68924405626607,40.35857740930581
388,Salud,Centros de Salud,Centro de Salud El Pardo,079,CalleCarlos Morla Lynch2,CODZBS: 050408,079,08,16.470216378080412,9.366043681465978,4.9931897437167,1.6506742968412729,10.236321742208863,0.08748451434055608,24.68481545855452,3.1847204487650633,-3.776911893628767,40.5184717514778
389,Salud,Centros de Salud,Centro de Salud Eloy Gonzalo,079,CalleEloy Gonzalo24,CODZBS: 070201,079,07,9.439948219127254,1.4404900922858868,1.486242766315763,0.5194858801570066,22.449707618904,0.9057441773971824,21.969136343802855,10.729084888519976,-3.7012277395997617,40.43418159871585
390,Salud,Centros de Salud,Centro de Salud Embajadores,079,CalleCardenal Solis6,CODZBS: 110204,079,02,7.288736287962871,1.0696581820566482,0.443530302118174,1.4617621164545496,25.90043141138565,9.97833650284126e-4,12.722631351735544,14.211715850123056,-3.6993973881400257,40.40203040751836
391,Salud,Centros de Salud,Centro de Salud Ensanche de Vallecas,079,CalleCincovillas1,CODZBS: 010414,079,18,11.136782099862932,3.7634388575449007,1.535986424266598,1.4877651015345603,8.160031909774982,1.7004462680357584,14.486082533161994,1.0878390687789323,-3.624088700834294,40.36815470018
392,Salud,Centros de Salud,Centro de Salud Entrevías,079,CallePedroches0,CODZBS: 010408,079,13,8.943759864159164,1.943001073287872,0.31692550510575945,2.4949497517068733,8.436573053329658,2.352307601409057,14.677650255933589,1.7918476876920737,-3.669804493612529,40.379205407381505
393,Salud,Centros de Salud,Centro de Salud Espronceda,079,CalleEspronceda24,CODZBS: 070205,079,07,10.224460433550334,0.764784602037911,0.7778158602145664,0.38914173864706386,9.903699060141893,0.66530795311309,12.407744285415887,1.2630064392564826,-3.6966832253699455,40.44051538414168
394,Salud,Centros de Salud,Centro de Salud Estrecho de Corea,079,CalleEstrecho de Corea1,CODZBS: 040105,079,15,6.812153075982062,0.8734080001358083,3.811508489266196,0.6831384903957632,10.401175791780728,1.332143956034464,26.066394847203014,3.983013561513024,-3.648003986255552,40.43994264734346
395,Salud,Centros de Salud,Centro de Salud Federica Montseny,079,AvenidaAlbufera285,CODZBS: 010410,079,13,9.900413550037,1.5237297678161432,1.4232876687829017,1.8678258379070207,11.471045272682725,0.9748941475379946,24.66027294236652,4.917145607526579,-3.639713551940586,40.387529029277
396,Salud,Centros de Salud,Centro de Salud Fuencarral,079,CalleIsla de Java0,CODZBS: 050401,079,08,10.249722682701153,2.2083814572999523,0.8490787543144316,0.8288772066276319,4.011437232669635,2.7260465492761092,23.79575320843238,2.34760635312069,-3.68584854192786,40.491670052487166
397,Salud,Centros de Salud,Centro de Salud Fuentelarreina,079,CalleAlfonso Rodríguez Castelao17,CODZBS: 050407,079,08,12.912225497595802,4.141898375242652,1.5799792962726928,1.7797879135308643,12.379982284613703,0.1806397747680982,33.455245394233756,14.303487220296985,-3.733842748152682,40.48223120420906
398,Salud,Centros de Salud,Centro de Salud Gandhi,079,CalleGandhi30,CODZBS: 040103,079,15,6.364063751620664,1.100340690295362,4.021807692128166,1.8135162864226109,3.676845607456732,1.6099873961773423,9.380651808817827,6.148949694178244,-3.631558921916885,40.42518676268547
399,Salud,Centros de Salud,Centro de Salud García Noblejas,079,CalleHermanos García Noblejas168,CODZBS: 040109,079,15,6.243912159885677,0.7498246946525584,3.652354493485526,2.131818474199172,19.110359430840816,9.978750719275423e-4,22.66726099292487,3.222222939713028,-3.627805334678955,40.42339638691884
400,Salud,Centros de Salud,Centro de Salud General Fanjul,079,AvenidaÁguilas18,CODZBS: 070310,079,10,1.3028830514313643,1.4606112027579412,0.25116886512419845,1.657792231307318,10.416581160176172,1.6231322130274015,12.42359011458991,3.2731656316241127,-3.7773317518592697,40.38191100554166
401,Salud,Centros de Salud,Centro de Salud General Ricardos,079,CalleGeneral Ricardos131,CODZBS: 110402,079,11,4.541167251201855,1.1442510048032244,1.6468565662381989,1.498313524812724,10.825902406638807,0.5204517048570775,12.382807127893727,4.055993526374045,-3.7282052827436254,40.390636277815325
402,Salud,Centros de Salud,Centro de Salud Goya,079,CalleO'Donnell55,CODZBS: 020201,079,04,9.452741899120992,0.46861157275179,1.6585659955917065,0.05325363775112678,3.7863291106393095,4.3750883396499,7.949752218915746,2.866678562358434,-3.671520846117746,40.42153811798803
403,Salud,Centros de Salud,Centro de Salud Guayaba,079,CalleAntonia Rodríguez Sacristán4,CODZBS: 110405,079,11,2.290644162044636,1.7677985713680429,1.819241757097356,1.2788933560351112,1.9167269537992633,2.488284165021616,8.471873649232458,0.3628844917860971,-3.747959828802532,40.373185719983155
404,Salud,Centros de Salud,Centro de Salud Guzmán el Bueno,079,CalleGuzmán El Bueno11,CODZBS: 070202,079,07,8.525565419633342,0.6322500354291889,1.180830251271108,0.5621344306311697,2.8501501723292617,3.496678053475985,9.746715596393862,0.5433589572923521,-3.7135882287156528,40.431268123079576
405,Salud,Centros de Salud,Centro de Salud Ibiza,079,CalleIbiza7,CODZBS: 010303,079,03,9.78782425483578,0.6173577595980233,1.2218145829899538,0.4901004104615667,2.859985246965247,3.5034354052846752,9.720390411940365,0.5026281783944471,-3.677997396431735,40.41851832474086
406,Salud,Centros de Salud,Centro de Salud Infanta Mercedes,079,CalleInfanta Mercedes7,CODZBS: 050301,079,06,10.81445756361498,0.8007685643376413,0.9411998309162942,0.9075649443458358,0.5341860609202697,0.9401342527326024,6.021716792577955,0.6481778352344308,-3.699465766835241,40.45301207908322
407,Salud,Centros de Salud,Centro de Salud Isla de Oza,079,CalleSan Martin de Porres6,CODZBS: 060301,079,09,11.58933879523124,3.0420785352079767,3.020120444208658,0.23318831689183067,0.3849537443794347,0.7269137238966882,6.3938688884627,0.9524432649323602,-3.727196774916776,40.46809819783267
408,Salud,Centros de Salud,Centro de Salud Jazmín,079,CalleJazmín33,CODZBS: 040108,079,15,8.099868287653704,1.9940561375781165,0.26168059336055427,0.809046311896394,1.4342227894608024,2.025656343663158,8.239615376790043,0.7644706967908133,-3.66318310620624,40.48233393575101
409,Salud,Centros de Salud,Centro de Salud Joaquín Rodrigo,079,CalleMariano Vela62,CODZBS: 110504,079,12,5.641084508565808,0.7280410646585147,0.9505313214596696,1.08868714496196,1.283620768664359,1.4707651830945814,6.763000018249344,1.405618370172851,-3.7097515371148817,40.38141760407363
410,Salud,Centros de Salud,Centro de Salud José María Llanos,079,CalleCabo Machichaco62,CODZBS: 010407,079,13,9.585840630992076,2.7718654995233543,0.6867427237522179,3.207540751580035,1.414513356398226,2.94310145373915,4.07720371916706,0.4904004252006154,-3.6616001479882994,40.371450739619085
411,Salud,Centros de Salud,Centro de Salud José Marvá,079,CalleBravo Murillo317,CODZBS: 050306,079,06,10.55978831516354,0.7730164886404667,1.494349710936308,1.303228335459124,0.7869735242022052,0.9669770477375226,7.7568450763114845,2.026994774239965,-3.6967312404092296,40.46343396640998
412,Salud,Centros de Salud,Centro de Salud Justicia,079,CalleRegueros3,CODZBS: 070102,079,01,8.931971065018033,0.9894503649247692,0.5071800820069218,1.1500448524004268,0.731825602683785,1.1295074250082435,5.961497555044821,0.5002850906813806,-3.696776894544782,40.42446074519293
