ccaa,CPRO,CMUN,dist,secc,t1_1,t2_1,t2_2,t3_1,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,NSEC,area,elevation,densidad_hab_km2
13,28,115,02,020,1559,0.526,0.474,34.0763,0.2726,0.6645,0.0629,0.0552,0.0943,0.1164,0.1111,0.7319,0.0389,0.6314,0.657,Pozuelo de Alarcón - 02.020,141761.953520368,667,10997.308948454958
13,28,115,02,021,2757,0.5158,0.4842,34.4639,0.2713,0.6692,0.0595,0.0388,0.0816,0.1075,0.1015,0.7327,0.0585,0.6411,0.6809,Pozuelo de Alarcón - 02.021,683971.87021994,667,4030.867525463368
13,28,116,01,001,1214,0.4802,0.5198,37.6277,0.2166,0.6837,0.0997,0.1227,0.1565,0.0263,0.0137,0.2776,0.1664,0.5899,0.7077,Pozuelo del Rey - 01.001,30828433.5668256,818,39.379230779548344
13,28,117,01,001,148,0.473,0.527,45.723,0.1757,0.6081,0.2162,0.027,0.027,0.0328,0.0164,0.3934,0.0633,0.6066,0.6475,Prádena del Rincón - 01.001,22488796.884735,1325,6.58105459169582
13,28,118,01,001,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Puebla de la Sierra - 01.001,56630732.4293661,1267,1.3243692387970687
13,28,119,01,001,1822,0.5104,0.4896,39.9813,0.2031,0.6339,0.163,0.1367,0.197,0.0434,0.0262,0.334,0.1277,0.5269,0.604,Quijorna - 01.001,17365381.1741829,558,104.92139399213202
13,28,119,01,002,1767,0.4833,0.5167,36.8132,0.206,0.7057,0.0883,0.1126,0.1902,0.0827,0.0613,0.4319,0.1227,0.5659,0.645,Quijorna - 01.002,8441642.33418083,608,209.31945823448203
13,28,120,01,001,1762,0.4557,0.5443,48.0602,0.0976,0.6555,0.2469,0.2026,0.2162,0.0371,0.022,0.2912,0.1151,0.4692,0.5302,Rascafría - 01.001,149093451.373362,1227,11.818091162083137
13,28,121,01,001,295,0.4441,0.5559,43.0102,0.1424,0.678,0.1797,0.0915,0.1288,0.0356,0.0316,0.3636,0.1156,0.5138,0.581,Redueña - 01.001,13026504.9500936,835,22.64613579238534
13,28,122,01,001,863,0.4855,0.5145,42.6732,0.153,0.6802,0.1669,0.1437,0.1738,0.0356,0.0287,0.3146,0.1354,0.5417,0.6265,Ribatejada - 01.001,32407665.2911173,791,26.62950237999839
13,28,123,01,001,3191,0.4732,0.5268,34.5935,0.2642,0.6418,0.094,0.2203,0.2554,0.0532,0.0417,0.2419,0.3215,0.4152,0.612,Rivas-Vaciamadrid - 01.001,54017811.3097184,596,59.07310797366391
13,28,123,01,002,1312,0.5145,0.4855,42.0663,0.1563,0.6806,0.1631,0.0877,0.1395,0.0479,0.0325,0.4354,0.1148,0.5366,0.6061,Rivas-Vaciamadrid - 01.002,190175.803196366,614,6898.879762559995
13,28,123,01,003,1215,0.5235,0.4765,46.9366,0.0798,0.707,0.2132,0.1646,0.2181,0.0447,0.0277,0.2361,0.1623,0.4338,0.5179,Rivas-Vaciamadrid - 01.003,108020.513514324,614,11247.863581382486
13,28,123,01,004,2141,0.5091,0.4909,40.3596,0.1238,0.7922,0.0841,0.1658,0.2181,0.0746,0.0533,0.3252,0.1252,0.5848,0.6684,Rivas-Vaciamadrid - 01.004,88101.564617521,612,24301.498041434483
13,28,123,01,005,1483,0.4922,0.5078,44.7195,0.1335,0.6669,0.1996,0.031,0.0742,0.077,0.063,0.4778,0.0904,0.5012,0.551,Rivas-Vaciamadrid - 01.005,305573.897887497,612,4853.163212736173
13,28,123,01,006,1950,0.5031,0.4969,45.8169,0.1323,0.6282,0.2395,0.059,0.0979,0.0597,0.0496,0.4835,0.1124,0.4805,0.5414,Rivas-Vaciamadrid - 01.006,466048.930764849,612,4184.1100178039005
13,28,123,01,007,1636,0.5244,0.4756,45.5978,0.1015,0.7042,0.1944,0.1504,0.1852,0.0497,0.0286,0.2816,0.1553,0.4959,0.5871,Rivas-Vaciamadrid - 01.007,222838.709351635,614,7341.632900136873
13,28,123,01,008,1145,0.5048,0.4952,41.5694,0.1546,0.7301,0.1153,0.0454,0.0934,0.063,0.0444,0.4442,0.1223,0.5785,0.6591,Rivas-Vaciamadrid - 01.008,142371.457170122,610,8042.342354000226
13,28,123,01,009,1735,0.5303,0.4697,42.1643,0.0934,0.7942,0.1124,0.1527,0.1729,0.0947,0.0642,0.3503,0.1196,0.5664,0.6434,Rivas-Vaciamadrid - 01.009,101850.018908943,612,17034.852016582834
13,28,123,01,010,1239,0.5206,0.4794,42.1848,0.1404,0.6917,0.1679,0.0638,0.1082,0.0488,0.0329,0.4498,0.1411,0.5146,0.5991,Rivas-Vaciamadrid - 01.010,93178.9397432126,612,13296.996117518629
13,28,123,01,011,1153,0.5386,0.4614,41.7164,0.1232,0.7598,0.1171,0.2255,0.2463,0.0613,0.0406,0.3432,0.142,0.5381,0.6271,Rivas-Vaciamadrid - 01.011,41718.4700643694,612,27637.638633942734
13,28,123,01,012,1421,0.4996,0.5004,47.3336,0.1203,0.6122,0.2674,0.0436,0.0887,0.0576,0.0488,0.4864,0.0966,0.4712,0.5216,Rivas-Vaciamadrid - 01.012,401614.045309086,612,3538.2228699357015
13,28,123,01,013,1730,0.5092,0.4908,41.6387,0.1179,0.7711,0.111,0.0231,0.0566,0.1166,0.0786,0.424,0.0736,0.5688,0.614,Rivas-Vaciamadrid - 01.013,583467.714267364,628,2965.031239427341
13,28,123,01,014,1696,0.4929,0.5071,41.4953,0.1038,0.8007,0.0955,0.0377,0.079,0.1151,0.0967,0.4862,0.1007,0.5579,0.6204,Rivas-Vaciamadrid - 01.014,350389.780664091,610,4840.323815339548
13,28,123,01,015,1724,0.5029,0.4971,42.3869,0.0951,0.8016,0.1032,0.1369,0.174,0.1045,0.0737,0.3462,0.1226,0.5872,0.6692,Rivas-Vaciamadrid - 01.015,67061.2016455018,612,25707.860248514335
13,28,123,01,016,2062,0.5145,0.4855,36.8482,0.2187,0.7134,0.0679,0.0441,0.0854,0.0869,0.0677,0.4687,0.0826,0.6276,0.684,Rivas-Vaciamadrid - 01.016,210945.104275705,555,9775.05501765504
13,28,123,01,017,2402,0.4904,0.5096,39.3385,0.1524,0.7723,0.0754,0.0337,0.0679,0.1144,0.0918,0.4784,0.0862,0.5776,0.6321,Rivas-Vaciamadrid - 01.017,391793.218407103,612,6130.785034426348
13,28,123,01,018,936,0.5,0.5,41.828,0.14,0.734,0.1261,0.0299,0.0545,0.0944,0.077,0.4919,0.1075,0.5466,0.61240000000000006,Rivas-Vaciamadrid - 01.018,335008.755556366,614,2793.9568279209184
13,28,123,01,019,1517,0.5003,0.4997,37.3777,0.2103,0.71,0.0798,0.1048,0.147,0.0735,0.0518,0.4199,0.0977,0.6244,0.692,Rivas-Vaciamadrid - 01.019,148383.074070724,614,10223.538024808324
13,28,123,01,020,1652,0.503,0.497,37.5121,0.1967,0.7228,0.0805,0.1029,0.1519,0.0972,0.0784,0.4461,0.1006,0.6066,0.6745,Rivas-Vaciamadrid - 01.020,258903.144690457,596,6380.76452093744
13,28,123,01,021,2606,0.5061,0.4939,37.8292,0.1642,0.774,0.0618,0.1036,0.1358,0.0927,0.0615,0.3466,0.1207,0.5689,0.6469,Rivas-Vaciamadrid - 01.021,459168.055738411,628,5675.481923081874
13,28,123,01,022,1827,0.5151,0.4849,34.8051,0.2244,0.7126,0.0629,0.1828,0.2627,0.0536,0.0388,0.3437,0.138,0.5907,0.6853,Rivas-Vaciamadrid - 01.022,179638.848649992,612,10170.405865602725
13,28,123,01,023,3161,0.4989,0.5011,35.8421,0.236,0.6988,0.0652,0.0614,0.099,0.082,0.0683,0.5035,0.0802,0.6455,0.7019,Rivas-Vaciamadrid - 01.023,311220.071583269,614,10156.799925914322
13,28,123,01,024,1569,0.5067,0.4933,41.6673,0.1287,0.7495,0.1217,0.037,0.0707,0.0995,0.079,0.485,0.1063,0.5289,0.5918,Rivas-Vaciamadrid - 01.024,269071.169705873,555,5831.170993589188
13,28,123,01,025,2107,0.4974,0.5026,34.8192,0.2354,0.7072,0.0574,0.1049,0.1732,0.0832,0.067,0.4209,0.1272,0.5922,0.6785,Rivas-Vaciamadrid - 01.025,364388.423667233,596,5782.291267090731
13,28,123,01,026,1669,0.4973,0.5027,42.5374,0.1282,0.7346,0.1372,0.2013,0.2409,0.0399,0.0254,0.2598,0.1556,0.5333,0.6316,Rivas-Vaciamadrid - 01.026,53650.5951469433,614,31108.694981458913
13,28,123,01,027,1023,0.5318,0.4682,44.9609,0.1036,0.7283,0.1681,0.1838,0.2287,0.0436,0.0284,0.2486,0.1637,0.518,0.6194,Rivas-Vaciamadrid - 01.027,42881.3665314714,614,23856.515842357847
13,28,123,01,028,837,0.5149,0.4851,45.902,0.1159,0.6643,0.2198,0.0418,0.0753,0.0716,0.0541,0.4405,0.0801,0.5122,0.5568,Rivas-Vaciamadrid - 01.028,224716.269397508,612,3724.6969355805895
13,28,123,01,029,3685,0.5037,0.4963,34.3075,0.2513,0.6996,0.0491,0.0763,0.118,0.0602,0.0442,0.5118,0.0825,0.6977,0.7604,Rivas-Vaciamadrid - 01.029,218698.856456024,596,16849.653718884376
13,28,123,01,030,2558,0.5035,0.4965,33.9668,0.2549,0.7095,0.0356,0.0418,0.0841,0.1097,0.0897,0.5556,0.0554,0.6616,0.7004,Rivas-Vaciamadrid - 01.030,321072.620226544,596,7967.044957602161
13,28,123,01,031,1508,0.5033,0.4967,35.6519,0.2573,0.6804,0.0623,0.0531,0.1008,0.0714,0.0518,0.4911,0.0955,0.6598,0.7295,Rivas-Vaciamadrid - 01.031,152002.825275352,555,9920.868229049458
13,28,123,01,032,2361,0.5159,0.4841,36.5044,0.2393,0.6684,0.0923,0.0995,0.1453,0.0768,0.0607,0.4727,0.083,0.6275,0.6843,Rivas-Vaciamadrid - 01.032,163770.909960086,612,14416.479706777061
13,28,123,01,033,2071,0.493,0.507,39.832,0.127,0.7904,0.0826,0.0396,0.0782,0.0996,0.0808,0.5006,0.0915,0.5874,0.6466,Rivas-Vaciamadrid - 01.033,374268.319318033,614,5533.46327515414
13,28,123,01,034,3111,0.5018,0.4982,34.1199,0.2684,0.6696,0.062,0.0569,0.1054,0.0514,0.0435,0.5725,0.0684,0.7179,0.7707,Rivas-Vaciamadrid - 01.034,150554.501007816,596,20663.61337040662
13,28,123,01,035,3451,0.4886,0.5114,33.5062,0.2712,0.6795,0.0493,0.0597,0.1006,0.0751,0.0644,0.5571,0.0594,0.705,0.7495,Rivas-Vaciamadrid - 01.035,282744.440202828,614,12205.368202905831
13,28,123,01,036,2885,0.5016,0.4984,32.2402,0.3085,0.6468,0.0447,0.0634,0.10780000000000001,0.0586,0.0496,0.589,0.061,0.7248,0.7719,Rivas-Vaciamadrid - 01.036,366691.603175808,614,7867.646750058819
13,28,123,01,037,1993,0.5108,0.4892,29.4857,0.3126,0.6708,0.0166,0.0793,0.1114,0.0307,0.0197,0.5591,0.0792,0.8146,0.8847,Rivas-Vaciamadrid - 01.037,67792.0957784803,628,29398.707579603262
13,28,123,01,038,3672,0.5084,0.4916,29.2214,0.3039,0.6686,0.0275,0.052,0.0798,0.0387,0.029,0.5739,0.0675,0.8263,0.8862,Rivas-Vaciamadrid - 01.038,63947.3761166818,628,57422.21531185066
13,28,123,01,039,3310,0.5015,0.4985,33.0852,0.2653,0.6798,0.055,0.123,0.1864,0.0493,0.0366,0.4613,0.143,0.6332,0.7389,Rivas-Vaciamadrid - 01.039,238026.471480233,596,13906.01633261988
13,28,123,01,040,3690,0.5035,0.4965,30.4173,0.3168,0.6509,0.0322,0.0458,0.0737,0.0488,0.0397,0.5883,0.0572,0.7906,0.8386,Rivas-Vaciamadrid - 01.040,90755.6548921227,610,40658.62346964651
13,28,123,01,041,2012,0.5154,0.4846,33.7972,0.2465,0.6998,0.0537,0.172,0.25,0.0416,0.0297,0.4406,0.1343,0.6636,0.7665,Rivas-Vaciamadrid - 01.041,189384.856803049,596,10623.869479133617
13,28,123,01,042,1283,0.4856,0.5144,43.5129,0.1387,0.6851,0.1761,0.0733,0.12,0.0615,0.0489,0.5167,0.0893,0.5448,0.5982,Rivas-Vaciamadrid - 01.042,319747.01633861,614,4012.547215268813
13,28,123,01,043,1427,0.5158,0.4842,37.1521,0.2011,0.7302,0.0687,0.0533,0.1016,0.0965,0.0763,0.4579,0.1137,0.6018,0.6789,Rivas-Vaciamadrid - 01.043,223075.053596066,614,6396.950160926322
13,28,123,01,044,1680,0.5054,0.4946,34.7476,0.2381,0.7048,0.0571,0.1012,0.1381,0.0625,0.0414,0.4875,0.1119,0.6695,0.7539,Rivas-Vaciamadrid - 01.044,156026.826256242,596,10767.379176456167
13,28,123,01,045,4436,0.4995,0.5005,29.862,0.289,0.6869,0.0241,0.0755,0.1105,0.051,0.039,0.5755,0.0631,0.8003,0.8542,Rivas-Vaciamadrid - 01.045,50539.3855162466,628,87773.12891099534
13,28,124,01,001,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robledillo de la Jara - 01.001,20991509.2376805,1007,4.620915957099539
13,28,125,01,001,1660,0.4855,0.5145,44.0651,0.1494,0.6367,0.2139,0.1235,0.1602,0.0418,0.0297,0.25,0.2276,0.4207,0.5446,Robledo de Chavela - 01.001,60578091.2213379,905,27.402646180031606
13,28,125,01,002,2825,0.469,0.531,44.3529,0.1409,0.6782,0.1809,0.1044,0.1483,0.0449,0.0301,0.3923,0.1449,0.4936,0.5773,Robledo de Chavela - 01.002,33490869.6207269,1036,84.35134805372915
13,28,126,01,001,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robregordo - 01.001,18230383.9757636,1550,3.8397435892223406
13,28,127,01,001,3005,0.5331,0.4669,40.3238,0.1481,0.7151,0.1368,0.2666,0.3943,0.0484,0.0344,0.3977,0.1111,0.5531,0.6223,"Rozas de Madrid, Las - 01.001",70359.9882391993,722,42708.93266474195
13,28,127,01,002,1234,0.5535,0.4465,40.9935,0.1767,0.658,0.1653,0.2431,0.3541,0.0354,0.0256,0.3976,0.1016,0.5482,0.6102,"Rozas de Madrid, Las - 01.002",58949.8585946439,725,20933.044275565415
13,28,127,01,003,1760,0.5375,0.4625,46.8881,0.1239,0.5818,0.2943,0.0449,0.1114,0.0668,0.0597,0.7322,0.0942,0.4364,0.4818,"Rozas de Madrid, Las - 01.003",216370.60282317,725,8134.191877435268
13,28,127,01,004,1893,0.5203,0.4797,42.5552,0.1749,0.6149,0.2102,0.0713,0.1162,0.0717,0.0666,0.7529,0.0889,0.525,0.5762,"Rozas de Madrid, Las - 01.004",258259.079354246,719,7329.848788794865
13,28,127,01,005,1395,0.5226,0.4774,45.7297,0.1376,0.6043,0.2581,0.0803,0.1563,0.0698,0.0657,0.6949,0.0782,0.4705,0.5104,"Rozas de Madrid, Las - 01.005",153584.513612373,722,9082.947018478677
13,28,127,01,006,724,0.5041,0.4959,42.6906,0.1892,0.576,0.2348,0.0691,0.1285,0.0664,0.0613,0.7257,0.0735,0.494,0.5332,"Rozas de Madrid, Las - 01.006",5618000.33429547,702,128.87147684564786
13,28,127,01,007,978,0.498,0.502,44.3896,0.1534,0.59,0.2566,0.045,0.0808,0.0918,0.0821,0.6836,0.0628,0.4686,0.5,"Rozas de Madrid, Las - 01.007",639831.247900241,654,1528.5280348678498
13,28,127,01,008,1423,0.5165,0.4835,44.1398,0.1307,0.6507,0.2186,0.1117,0.163,0.0671,0.0558,0.4923,0.0935,0.4624,0.5101,"Rozas de Madrid, Las - 01.008",939385.794713627,732,1514.819585316173
13,28,127,01,009,2699,0.5195,0.4805,42.797,0.1552,0.648,0.1967,0.0782,0.1297,0.1136,0.1053,0.6377,0.0659,0.4789,0.5127,"Rozas de Madrid, Las - 01.009",3931107.56883353,698,686.5749544474743
13,28,127,01,010,2769,0.5367,0.4633,40.9036,0.1582,0.6862,0.1557,0.2376,0.3413,0.0523,0.0416,0.4436,0.0916,0.5616,0.6182,"Rozas de Madrid, Las - 01.010",132843.167092737,722,20844.128159538493
13,28,127,01,011,1801,0.5297,0.4703,39.3198,0.1805,0.6841,0.1355,0.1582,0.2693,0.0982,0.0847,0.6457,0.0861,0.5535,0.6057,"Rozas de Madrid, Las - 01.011",446952.847116752,725,4029.5078364934234
13,28,127,01,012,2332,0.536,0.464,40.7058,0.1394,0.7328,0.1278,0.2869,0.419,0.0458,0.0364,0.3861,0.1094,0.5635,0.6328,"Rozas de Madrid, Las - 01.012",65644.5835193141,722,35524.6369917767
13,28,127,01,013,1274,0.4945,0.5055,42.8006,0.1538,0.6625,0.1837,0.0447,0.1013,0.0835,0.0798,0.7022,0.0782,0.525,0.5696,"Rozas de Madrid, Las - 01.013",107773.969265465,698,11821.036273257467
13,28,127,01,014,1424,0.5176,0.4824,42.8567,0.1587,0.6355,0.2058,0.0583,0.132,0.0943,0.0868,0.6978,0.0741,0.49,0.5292,"Rozas de Madrid, Las - 01.014",404383.768112603,719,3521.407416144062
13,28,127,01,015,2497,0.5214,0.4786,40.0673,0.1522,0.7173,0.1306,0.2359,0.336,0.0576,0.0477,0.4747,0.0877,0.6046,0.6627,"Rozas de Madrid, Las - 01.015",99645.3834099682,719,25058.862885063772
13,28,127,01,016,1944,0.518,0.482,41.1996,0.16,0.696,0.144,0.0705,0.1528,0.087,0.0735,0.6454,0.0789,0.5793,0.6289,"Rozas de Madrid, Las - 01.016",124489.558286577,722,15615.76751300608
13,28,127,01,017,2781,0.5016,0.4984,43.685,0.1399,0.6663,0.1938,0.0698,0.128,0.0966,0.0832,0.5953,0.0839,0.4929,0.538,"Rozas de Madrid, Las - 01.017",1901677.15277238,732,1462.393338399048
13,28,127,01,018,2299,0.5107,0.4893,40.3354,0.1548,0.7251,0.1201,0.0409,0.1044,0.1323,0.1209,0.6809,0.0666,0.5337,0.5718,"Rozas de Madrid, Las - 01.018",865392.455564809,678,2656.5981540704884
13,28,127,01,019,1413,0.4954,0.5046,40.1401,0.1847,0.6674,0.1479,0.0531,0.104,0.105,0.0981,0.6762,0.0972,0.5078,0.5625,"Rozas de Madrid, Las - 01.019",1321372.91547196,678,1069.3423358804896
13,28,127,01,020,1421,0.5236,0.4764,41.4011,0.1654,0.6735,0.1612,0.0493,0.0929,0.0894,0.0809,0.7091,0.0818,0.5304,0.5776,"Rozas de Madrid, Las - 01.020",151551.220827137,725,9376.367885685479
13,28,127,01,021,2002,0.5509,0.4491,43.6518,0.1499,0.6314,0.2188,0.1389,0.2323,0.0699,0.0582,0.5394,0.1059,0.4912,0.5494,"Rozas de Madrid, Las - 01.021",247823.754298367,719,8078.321651078276
13,28,127,01,022,2458,0.5179,0.4821,41.6436,0.164,0.6713,0.1648,0.0757,0.1221,0.0929,0.0808,0.5363,0.0872,0.5144,0.5635,"Rozas de Madrid, Las - 01.022",5100983.06913317,718,481.8679001061064
13,28,127,01,023,2273,0.4993,0.5007,40.322,0.1527,0.7233,0.1241,0.0537,0.1179,0.1231,0.1137,0.6682,0.0804,0.5223,0.568,"Rozas de Madrid, Las - 01.023",3184524.18225338,738,713.7644024394294
13,28,127,01,024,1916,0.5157,0.4843,42.6013,0.1388,0.6649,0.1962,0.0506,0.0976,0.103,0.0927,0.6564,0.0763,0.5061,0.5479,"Rozas de Madrid, Las - 01.024",272651.555442522,725,7027.284318588498
13,28,127,01,025,1233,0.5036,0.4964,41.3739,0.1833,0.635,0.1817,0.0487,0.1103,0.0904,0.0765,0.6812,0.0911,0.4955,0.5452,"Rozas de Madrid, Las - 01.025",204689.346040165,678,6023.762466650594
13,28,127,01,026,1339,0.4989,0.5011,41.9141,0.171,0.6408,0.1882,0.0306,0.1038,0.0964,0.0874,0.7099,0.076,0.4928,0.5333,"Rozas de Madrid, Las - 01.026",645272.960060545,678,2075.0908264842897
13,28,127,01,027,1456,0.5062,0.4938,38.987,0.2012,0.6518,0.147,0.0536,0.1202,0.1006,0.092,0.7446,0.0723,0.5735,0.6182,NA,NA,NA,NA
13,28,127,01,028,2108,0.5133,0.4867,38.9075,0.2244,0.6219,0.1537,0.0659,0.1195,0.0795,0.0685,0.7394,0.071,0.5841,0.6287,"Rozas de Madrid, Las - 01.028",2600096.22620779,707,810.73922524571
13,28,127,01,029,2667,0.5084,0.4916,40.4139,0.1785,0.661,0.1605,0.042,0.0975,0.1109,0.0977,0.6979,0.0639,0.5011,0.5354,"Rozas de Madrid, Las - 01.029",629399.487992686,715,4237.372369821493
13,28,127,01,030,1076,0.5019,0.4981,43.1069,0.1552,0.6227,0.2221,0.0901,0.1747,0.0704,0.0605,0.714,0.0853,0.4598,0.5028,"Rozas de Madrid, Las - 01.030",1320799.79072395,686,814.6579122413625
13,28,127,01,031,1819,0.5052,0.4948,40.8516,0.1831,0.646,0.171,0.0737,0.1336,0.1016,0.0935,0.7012,0.0718,0.4872,0.5249,"Rozas de Madrid, Las - 01.031",1803025.35984109,699,1008.8599087482171
13,28,127,01,032,2888,0.5166,0.4834,34.6939,0.2597,0.6389,0.1015,0.0596,0.1191,0.0716,0.0636,0.7231,0.0622,0.6632,0.7072,"Rozas de Madrid, Las - 01.032",938298.757843225,722,3077.9109274729967
13,28,127,01,033,1396,0.5215,0.4785,42.4241,0.1426,0.6741,0.1834,0.0795,0.159,0.0911,0.081,0.6884,0.0717,0.5297,0.5706,"Rozas de Madrid, Las - 01.033",178552.03986419,725,7818.448901854188
13,28,127,01,034,2467,0.5047,0.4953,35.852,0.2363,0.6899,0.0738,0.0758,0.1342,0.1141,0.1051,0.6874,0.0711,0.5897,0.6348,"Rozas de Madrid, Las - 01.034",926185.493152685,715,2663.6133023445077
13,28,127,01,035,2515,0.5173,0.4827,36.5034,0.233,0.6903,0.0767,0.033,0.0918,0.1115,0.099,0.6636,0.0833,0.5993,0.6537,"Rozas de Madrid, Las - 01.035",633973.399016104,708,3967.0434183881493
13,28,127,01,036,2226,0.5449,0.4551,43.2763,0.1963,0.5952,0.2084,0.049,0.0961,0.0811,0.0699,0.5562,0.0674,0.5025,0.5388,"Rozas de Madrid, Las - 01.036",1329265.94017367,708,1674.6084682717174
13,28,127,01,037,2754,0.5123,0.4877,35.2353,0.2175,0.72,0.0625,0.069,0.1285,0.1374,0.1309,0.6181,0.0411,0.5522,0.5759,"Rozas de Madrid, Las - 01.037",2558952.82196949,698,1076.2214826142788
13,28,127,01,038,3084,0.5217,0.4783,33.8696,0.2954,0.6443,0.0603,0.0597,0.131,0.0589,0.0525,0.7294,0.0764,0.6894,0.7464,"Rozas de Madrid, Las - 01.038",4544525.15179322,644,678.6187548732315
13,28,127,01,039,1528,0.5092,0.4908,38.9823,0.2225,0.6361,0.1414,0.0713,0.1243,0.0749,0.069,0.6843,0.0633,0.5732,0.612,"Rozas de Madrid, Las - 01.039",1730101.22051114,701,883.1853199598164
13,28,127,01,040,2617,0.5044,0.4956,34.5793,0.2789,0.6511,0.0699,0.0462,0.1066,0.0827,0.071,0.6889,0.0615,0.6465,0.6889,"Rozas de Madrid, Las - 01.040",390112.171361504,701,6708.326968796141
13,28,127,01,041,1490,0.5081,0.4919,39.8685,0.1879,0.6732,0.1389,0.0389,0.0946,0.105,0.0975,0.6711,0.0707,0.543,0.5843,"Rozas de Madrid, Las - 01.041",261473.933611232,678,5698.464773989221
13,28,127,01,042,1995,0.5353,0.4647,40.3353,0.1855,0.6712,0.1434,0.0416,0.1003,0.1089,0.1015,0.6234,0.0759,0.5397,0.584,"Rozas de Madrid, Las - 01.042",750424.537220436,715,2658.4951598057523
13,28,127,01,043,2351,0.5066,0.4934,33.2616,0.3046,0.6491,0.0464,0.0447,0.1063,0.0826,0.0716,0.6997,0.0748,0.696,0.7523,"Rozas de Madrid, Las - 01.043",295106.838874546,654,7966.606294066408
13,28,127,01,044,1686,0.5113,0.4887,35.9051,0.2278,0.7064,0.0658,0.0469,0.0848,0.1321,0.1214,0.6375,0.0728,0.5968,0.6436,"Rozas de Madrid, Las - 01.044",122709.383206684,708,13739.780577009406
13,28,127,01,045,2182,0.5119,0.4881,34.9624,0.2832,0.6416,0.0752,0.044,0.0917,0.0786,0.0723,0.6829,0.069,0.6471,0.695,"Rozas de Madrid, Las - 01.045",113225.780236289,701,19271.22953311894
13,28,127,01,046,2787,0.4923,0.5077,30.9247,0.3222,0.6365,0.0413,0.0632,0.1105,0.0455,0.0397,0.7591,0.0613,0.7702,0.8205,"Rozas de Madrid, Las - 01.046",184641.737528531,722,15094.095394164888
13,28,127,01,047,1042,0.5125,0.4875,36.3618,0.1948,0.7332,0.072,0.1123,0.2006,0.1073,0.0882,0.6615,0.0846,0.6317,0.6901,"Rozas de Madrid, Las - 01.047",7361014.49296179,720,141.55657497975375
13,28,127,01,048,1135,0.5066,0.4934,40.9181,0.1533,0.6943,0.1524,0.0617,0.1172,0.1061,0.0926,0.6837,0.0806,0.5463,0.5942,"Rozas de Madrid, Las - 01.048",1143394.22467228,701,992.6585035229743
13,28,127,01,049,1738,0.5247,0.4753,33.5731,0.3395,0.5685,0.0921,0.0575,0.1151,0.0357,0.0322,0.7683,0.0469,0.6908,0.7247,"Rozas de Madrid, Las - 01.049",1248397.30261778,722,1392.185001005347
13,28,128,01,001,579,0.4197,0.5803,49.7288,0.0898,0.6339,0.2763,0.0725,0.0812,0.0361,0.0247,0.26,0.1906,0.4592,0.5674,Rozas de Puerto Real - 01.001,29722791.2960254,847,19.480000859724928
13,28,129,01,001,2695,0.5035,0.4965,37.2434,0.1959,0.7106,0.0935,0.1718,0.2301,0.0761,0.0609,0.4213,0.111,0.5731,0.6447,San Agustín del Guadalix - 01.001,5746792.82911646,643,468.95722190395026
13,28,129,01,002,1879,0.5173,0.4827,39.5551,0.1772,0.6855,0.1373,0.2049,0.2826,0.0569,0.0382,0.3027,0.1207,0.5466,0.6216,San Agustín del Guadalix - 01.002,1377475.50268394,656,1364.0895945799916
13,28,129,01,003,3174,0.5117,0.4883,38.3752,0.2083,0.6884,0.1033,0.126,0.1912,0.0768,0.0637,0.497,0.0891,0.5778,0.6343,San Agustín del Guadalix - 01.003,6674906.18766188,707,475.51230096191125
13,28,129,01,004,2547,0.5053,0.4947,37.6894,0.2285,0.6675,0.104,0.1205,0.183,0.0672,0.0545,0.483,0.0957,0.601,0.6646,San Agustín del Guadalix - 01.004,8409532.60508041,661,302.87057790361524
13,28,129,01,005,1712,0.4965,0.5035,39.2179,0.1881,0.6881,0.1238,0.1484,0.205,0.0863,0.0755,0.4935,0.0911,0.5597,0.6158,San Agustín del Guadalix - 01.005,2813575.52024082,643,608.4784245824924
13,28,129,01,006,1619,0.5022,0.4978,35.0784,0.2699,0.6646,0.0655,0.0698,0.1272,0.088,0.0753,0.6159,0.066,0.6108,0.654,San Agustín del Guadalix - 01.006,13208889.3389825,858,122.5689729432401
13,28,130,01,001,1143,0.5214,0.4786,31.9143,0.2843,0.6535,0.0621,0.1076,0.1269,0.0416,0.0318,0.3716,0.2204,0.588,0.7543,San Fernando de Henares - 01.001,36916678.4635878,575,30.961615388214845
13,28,130,01,002,1924,0.5187,0.4813,42.2313,0.1544,0.659,0.1866,0.2152,0.2147,0.0418,0.0283,0.2243,0.1327,0.5181,0.5974,San Fernando de Henares - 01.002,72933.3652577607,594,26380.24439432088
13,28,130,01,003,1714,0.5204,0.4796,42.1639,0.1348,0.7141,0.1511,0.1342,0.1441,0.0715,0.0432,0.2347,0.1472,0.5314,0.6231,San Fernando de Henares - 01.003,47962.7870119937,594,35736.03843269975
13,28,130,01,004,1609,0.5096,0.4904,44.7812,0.1318,0.6389,0.2293,0.2119,0.2256,0.0465,0.0315,0.2198,0.1736,0.4703,0.5691,San Fernando de Henares - 01.004,136443.976794745,571,11792.385694096607
